transaction_id,date,time,branch,customer_name,product,category,quantity,unit_price,total_amount,payment_method,staff_name,loyalty_member
TXN-00969,2024-08-13,11:30,Pasig,Nico Garcia,Brewed Coffee,Hot Drinks,2,95.0,190.0,GCash,Mira Flores,True
TXN-00970,2024-10-31,11:45,Mandaluyong,Jose Bautista,Cinnamon Roll,Pastry,1,100.0,100.0,Cash,Paolo Cruz,True
TXN-00971,2024-01-28,07:30,Cubao,Isabella Garcia,Brewed Coffee,Hot Drinks,2,95.0,190.0,Credit Card,Mira Flores,True
TXN-00972,2024-04-22,18:30,Pasig,Sofia Flores,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Debit Card,Diana Reyes,True
TXN-00973,2024-02-18,09:45,Alabang,Luis Cruz,Cheese Danish,Pastry,3,90.0,270.0,Cash,Rina Ocampo,True
TXN-00974,2024-06-19,14:15,Pasig,Maria Cruz,Americano,Hot Drinks,1,120.0,120.0,Cash,Rina Ocampo,True
TXN-00975,2024-10-31,12:45,BGC,Luis Mendoza,Chocolate Croissant,Pastry,2,95.0,190.0,Cash,Jessa Lim,False
TXN-00976,2024-04-26,15:15,Ortigas,Andrea Mendoza,Brewed Coffee,Hot Drinks,1,95.0,95.0,Maya,Diana Reyes,False
TXN-00977,2024-05-09,12:45,Ortigas,Andrea Gonzales,Cappuccino,Hot Drinks,1,145.0,145.0,Cash,Diana Reyes,True
TXN-00978,2024-03-16,13:15,Cubao,Maria Garcia,Blueberry Muffin,Pastry,1,85.0,85.0,Maya,Paolo Cruz,True
TXN-00979,2024-04-09,13:00,Quezon City,Patricia Gonzales,Cold Brew,Cold Drinks,3,150.0,450.0,Maya,Alvin Santos,False
TXN-00980,2024-07-19,16:45,Alabang,Clara Lopez,Matcha Latte,Cold Drinks,1,160.0,160.0,Debit Card,Mark Tan,False
TXN-00981,2024-08-20,16:30,Quezon City,Ramon Gonzales,Iced Americano,Cold Drinks,4,130.0,520.0,Credit Card,Rina Ocampo,False
TXN-00982,2024-11-15,15:15,Ortigas,Carlos Santos,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Cash,Paolo Cruz,False
TXN-00983,2024-10-30,08:00,Makati,Marco Bautista,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Diana Reyes,True
TXN-00984,2024-06-28,11:15,BGC,Sofia Ramos,Cappuccino,Hot Drinks,1,145.0,145.0,Maya,Paolo Cruz,True
TXN-00985,2024-08-30,12:15,Pasig,Juan Gonzales,Cinnamon Roll,Pastry,1,100.0,100.0,Maya,Diana Reyes,True
TXN-00986,2024-10-15,13:30,Quezon City,Sofia Torres,Blueberry Muffin,Pastry,2,85.0,170.0,Credit Card,Paolo Cruz,False
TXN-00987,2024-06-05,08:30,Cubao,Lea Castillo,Cinnamon Roll,Pastry,2,100.0,200.0,Cash,Rina Ocampo,False
TXN-00988,2024-12-21,12:30,Ortigas,Nico Ramos,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Jessa Lim,False
TXN-00989,2024-02-15,19:15,Alabang,Clara Lopez,Cheese Danish,Pastry,3,90.0,270.0,GCash,Diana Reyes,True
TXN-00990,2024-07-20,09:45,Makati,Tanya Mendoza,Chocolate Croissant,Pastry,2,95.0,190.0,Cash,Jessa Lim,False
TXN-00991,2024-11-28,08:30,Alabang,Clara Mendoza,Chocolate Croissant,Pastry,3,95.0,285.0,Cash,Mark Tan,True
TXN-00992,2024-12-25,10:15,Pasig,Carla Torres,Cinnamon Roll,Pastry,1,100.0,100.0,Cash,Ryan Go,True
TXN-00993,2024-02-28,08:00,Mandaluyong,Tanya Reyes,Hot Chocolate,Hot Drinks,3,130.0,390.0,GCash,Mark Tan,False
TXN-00994,2024-01-13,20:45,Ortigas,Carlos Ramos,Iced Americano,Cold Drinks,4,130.0,520.0,GCash,Paolo Cruz,False
TXN-00995,2024-11-09,17:45,Makati,Carla Bautista,Banana Bread,Pastry,1,80.0,80.0,GCash,Rina Ocampo,True
TXN-00996,2024-03-28,15:15,Ortigas,Juan Villanueva,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Maya,Diana Reyes,False
TXN-00997,2024-07-16,18:00,Pasig,Carla Santos,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Credit Card,Mark Tan,False
TXN-00998,2024-01-06,16:30,Ortigas,Marco Cruz,Hot Chocolate,Hot Drinks,1,130.0,130.0,Credit Card,Diana Reyes,True
TXN-00999,2024-03-22,12:15,Quezon City,Ana Cruz,Cold Brew,Cold Drinks,1,150.0,150.0,Maya,Alvin Santos,False
TXN-01000,2024-03-12,11:30,Ortigas,Ramon Ramos,Iced Americano,Cold Drinks,4,130.0,520.0,Debit Card,Rina Ocampo,False
TXN-01001,2024-03-07,18:30,Cubao,Renz De Leon,Banana Bread,Pastry,1,80.0,80.0,Cash,Jessa Lim,True
TXN-01002,2024-03-22,10:00,Mandaluyong,Ramon Flores,Chocolate Croissant,Pastry,2,95.0,190.0,GCash,Mark Tan,True
TXN-01003,2024-07-15,19:45,BGC,Juan Santos,Brewed Coffee,Hot Drinks,2,95.0,190.0,Credit Card,Alvin Santos,True
TXN-01004,2024-03-30,12:00,Mandaluyong,Clara Lopez,Cinnamon Roll,Pastry,1,100.0,100.0,GCash,Diana Reyes,False
TXN-01005,2024-08-12,17:30,Mandaluyong,Nico De Leon,Caramel Latte,Hot Drinks,2,155.0,310.0,Cash,Jessa Lim,True
TXN-01006,2024-04-14,07:15,BGC,Clara Lopez,Cappuccino,Hot Drinks,3,145.0,435.0,Maya,Rina Ocampo,False
TXN-01007,2024-04-07,20:15,Quezon City,Marco Villanueva,Cinnamon Roll,Pastry,2,100.0,200.0,Cash,Ryan Go,False
TXN-01008,2024-11-16,13:00,BGC,Tanya Torres,Chocolate Croissant,Pastry,1,95.0,95.0,Cash,Ryan Go,True
TXN-01009,2024-01-27,16:30,Pasig,Carlos Gonzales,Caramel Latte,Hot Drinks,3,155.0,465.0,Credit Card,Alvin Santos,True
TXN-01010,2024-03-21,11:00,Pasig,Tanya Gonzales,Banana Bread,Pastry,1,80.0,80.0,Credit Card,Jessa Lim,True
TXN-01011,2024-10-25,14:30,Mandaluyong,Nico Torres,Chocolate Croissant,Pastry,1,95.0,95.0,Maya,Jessa Lim,True
TXN-01012,2024-04-14,15:30,Makati,Ana Castillo,Chocolate Croissant,Pastry,1,95.0,95.0,Maya,Mark Tan,False
TXN-01013,2024-11-02,18:00,Makati,Isabella Aquino,Cinnamon Roll,Pastry,4,100.0,400.0,Cash,Jessa Lim,False
TXN-01014,2024-09-16,10:30,Makati,Luis Santos,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Cash,Paolo Cruz,False
TXN-01015,2024-12-15,17:00,Quezon City,Lea Aquino,Cinnamon Roll,Pastry,1,100.0,100.0,Credit Card,Mira Flores,True
TXN-01016,2024-02-29,14:00,Makati,Andrea Ramos,Cheese Danish,Pastry,1,90.0,90.0,GCash,Paolo Cruz,True
TXN-01017,2024-10-28,07:15,Mandaluyong,Maria De Leon,Cold Brew,Cold Drinks,2,150.0,300.0,Cash,Mark Tan,True
TXN-01018,2024-03-05,14:15,Mandaluyong,Renz Bautista,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Rina Ocampo,False
TXN-01019,2024-09-02,17:00,Ortigas,Felix Garcia,Chocolate Croissant,Pastry,1,95.0,95.0,Maya,Paolo Cruz,False
TXN-01020,2024-12-31,11:30,Pasig,Luis Lopez,Cheese Danish,Pastry,3,90.0,270.0,Maya,Mark Tan,True
TXN-01021,2024-06-26,13:45,Mandaluyong,Carla De Leon,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Paolo Cruz,True
TXN-01022,2024-07-09,18:15,Makati,Patricia Reyes,Caramel Latte,Hot Drinks,2,155.0,310.0,Credit Card,Jessa Lim,False
TXN-01023,2024-05-22,16:45,Ortigas,Renz Ramos,Iced Americano,Cold Drinks,1,130.0,130.0,Cash,Mira Flores,False
TXN-01024,2024-08-15,07:15,Makati,Nico Lopez,Americano,Hot Drinks,1,120.0,120.0,Maya,Jessa Lim,False
TXN-01025,2024-01-14,16:30,Cubao,Maria Flores,Cold Brew,Cold Drinks,1,150.0,150.0,Credit Card,Jessa Lim,True
TXN-01026,2024-10-10,13:30,Pasig,Clara Castillo,Cinnamon Roll,Pastry,1,100.0,100.0,GCash,Mira Flores,False
TXN-01027,2024-05-01,09:00,Pasig,Luis Castillo,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Mira Flores,True
TXN-01028,2024-11-11,11:30,BGC,Renz Santos,Matcha Latte,Cold Drinks,3,160.0,480.0,Maya,Alvin Santos,False
TXN-01029,2024-04-01,14:45,Ortigas,Jose Flores,Americano,Hot Drinks,1,120.0,120.0,Debit Card,Paolo Cruz,False
TXN-01030,2024-01-30,16:00,Quezon City,Ana Mendoza,Cold Brew,Cold Drinks,2,150.0,300.0,Maya,Diana Reyes,False
TXN-01031,2024-09-10,09:15,Makati,Renz Bautista,Blueberry Muffin,Pastry,1,85.0,85.0,GCash,Mark Tan,True
TXN-01032,2024-04-04,17:45,Pasig,Luis Santos,Cheese Danish,Pastry,1,90.0,90.0,Maya,Jessa Lim,False
TXN-01033,2024-10-03,18:00,Ortigas,Ana Lopez,Blueberry Muffin,Pastry,1,85.0,85.0,Cash,Mark Tan,True
TXN-01034,2024-04-14,12:30,Pasig,Nico Gonzales,Cinnamon Roll,Pastry,1,100.0,100.0,GCash,Jessa Lim,False
TXN-01035,2024-11-06,19:30,Pasig,Marco Mendoza,Strawberry Frappe,Cold Drinks,3,175.0,525.0,Debit Card,Jessa Lim,True
TXN-01036,2024-07-07,07:30,Alabang,Renz Garcia,Hot Chocolate,Hot Drinks,1,130.0,130.0,Debit Card,Alvin Santos,True
TXN-01037,2024-07-12,20:00,Mandaluyong,Ana Reyes,Blueberry Muffin,Pastry,1,85.0,85.0,Debit Card,Mira Flores,True
TXN-01038,2024-09-27,19:00,Alabang,Tanya Mendoza,Cinnamon Roll,Pastry,2,100.0,200.0,Maya,Paolo Cruz,False
TXN-01039,2024-05-04,12:15,Mandaluyong,Juan Aquino,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Credit Card,Mira Flores,False
TXN-01040,2024-02-10,12:00,Cubao,Patricia Castillo,Strawberry Frappe,Cold Drinks,2,175.0,350.0,GCash,Rina Ocampo,True
TXN-01041,2024-07-27,17:15,BGC,Andrea Flores,Cheese Danish,Pastry,3,90.0,270.0,Cash,Mira Flores,False
TXN-01042,2024-09-15,09:45,Quezon City,Patricia Santos,Blueberry Muffin,Pastry,3,85.0,255.0,Cash,Mira Flores,False
TXN-01043,2024-10-10,18:45,Cubao,Jose De Leon,Chocolate Croissant,Pastry,1,95.0,95.0,Cash,Rina Ocampo,True
TXN-01044,2024-03-08,15:45,Pasig,Felix Garcia,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Alvin Santos,False
TXN-01045,2024-10-29,16:00,Cubao,Marco Mendoza,Chocolate Croissant,Pastry,1,95.0,95.0,Credit Card,Mira Flores,False
TXN-01046,2024-09-01,18:15,BGC,Clara Gonzales,Blueberry Muffin,Pastry,2,85.0,170.0,GCash,Jessa Lim,False
TXN-01047,2024-12-11,17:45,Pasig,Tanya Aquino,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Paolo Cruz,False
TXN-01048,2024-09-09,12:00,Cubao,Clara Lopez,Banana Bread,Pastry,3,80.0,240.0,Maya,Alvin Santos,False
TXN-01049,2024-06-12,19:15,Pasig,Sofia Ramos,Brewed Coffee,Hot Drinks,3,95.0,285.0,Debit Card,Alvin Santos,True
TXN-01050,2024-06-26,11:15,Quezon City,Patricia Garcia,Cappuccino,Hot Drinks,1,145.0,145.0,Maya,Diana Reyes,True
TXN-01051,2024-04-28,17:30,Quezon City,Tanya Castillo,Brewed Coffee,Hot Drinks,1,95.0,95.0,Cash,Jessa Lim,True
TXN-01052,2024-01-04,14:00,Ortigas,Clara Ramos,Iced Caramel Latte,Cold Drinks,1,165.0,165.0,Debit Card,Rina Ocampo,False
TXN-01053,2024-05-31,08:00,Quezon City,Ana De Leon,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Maya,Mark Tan,False
TXN-01054,2024-02-10,18:15,Pasig,Tanya Flores,Chocolate Croissant,Pastry,1,95.0,95.0,Credit Card,Mark Tan,False
TXN-01055,2024-01-20,13:00,Makati,Felix Bautista,Banana Bread,Pastry,1,80.0,80.0,Cash,Paolo Cruz,True
TXN-01056,2024-10-27,13:15,Quezon City,Carla Mendoza,Blueberry Muffin,Pastry,1,85.0,85.0,Credit Card,Diana Reyes,True
TXN-01057,2024-04-11,17:00,Mandaluyong,Ana Mendoza,Blueberry Muffin,Pastry,1,85.0,85.0,GCash,Jessa Lim,False
TXN-01058,2024-12-18,11:45,Quezon City,Marco Mendoza,Banana Bread,Pastry,1,80.0,80.0,Maya,Paolo Cruz,False
TXN-01059,2024-12-08,14:45,Pasig,Felix Mendoza,Cinnamon Roll,Pastry,2,100.0,200.0,Cash,Paolo Cruz,True
TXN-01060,2024-05-27,13:45,Ortigas,Juan Cruz,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Maya,Mark Tan,False
TXN-01061,2024-12-22,13:15,Pasig,Luis Santos,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Maya,Paolo Cruz,False
TXN-01062,2024-02-01,15:30,Cubao,Patricia Ramos,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Jessa Lim,False
TXN-01063,2024-09-05,18:15,Quezon City,Nico Garcia,Iced Americano,Cold Drinks,1,130.0,130.0,Debit Card,Paolo Cruz,True
TXN-01064,2024-11-10,16:30,Cubao,Maria Castillo,Hot Chocolate,Hot Drinks,2,130.0,260.0,Cash,Alvin Santos,False
TXN-01065,2024-10-10,08:00,Cubao,Sofia Cruz,Blueberry Muffin,Pastry,1,85.0,85.0,GCash,Diana Reyes,True
TXN-01066,2024-07-10,12:45,Makati,Maria Santos,Hot Chocolate,Hot Drinks,2,130.0,260.0,Debit Card,Mark Tan,False
TXN-01067,2024-09-05,07:15,Pasig,Luis Santos,Matcha Latte,Cold Drinks,1,160.0,160.0,Cash,Mira Flores,False
TXN-01068,2024-03-08,20:30,Makati,Nico Santos,Brewed Coffee,Hot Drinks,1,95.0,95.0,Debit Card,Rina Ocampo,True
TXN-01069,2024-10-28,19:45,Makati,Andrea Ramos,Hot Chocolate,Hot Drinks,3,130.0,390.0,Maya,Diana Reyes,False
TXN-01070,2024-04-13,08:30,BGC,Carlos Ramos,Banana Bread,Pastry,2,80.0,160.0,GCash,Mira Flores,False
TXN-01071,2024-09-04,11:15,BGC,Lea Flores,Iced Americano,Cold Drinks,5,130.0,650.0,Credit Card,Paolo Cruz,True
TXN-01072,2024-07-22,19:15,Pasig,Juan Bautista,Matcha Latte,Cold Drinks,2,160.0,320.0,Maya,Rina Ocampo,True
TXN-01073,2024-02-18,15:15,Cubao,Ana Cruz,Americano,Hot Drinks,2,120.0,240.0,Debit Card,Ryan Go,True
TXN-01074,2024-01-31,19:45,Quezon City,Andrea De Leon,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Cash,Alvin Santos,False
TXN-01075,2024-01-03,11:15,Mandaluyong,Andrea Bautista,Cinnamon Roll,Pastry,2,100.0,200.0,Maya,Ryan Go,False
TXN-01076,2024-09-20,15:00,Makati,Lea Cruz,Americano,Hot Drinks,2,120.0,240.0,GCash,Mark Tan,True
TXN-01077,2024-04-11,14:00,Quezon City,Tanya Mendoza,Americano,Hot Drinks,2,120.0,240.0,Debit Card,Mira Flores,False
TXN-01078,2024-01-05,11:00,Alabang,Isabella Lopez,Matcha Latte,Cold Drinks,2,160.0,320.0,Debit Card,Alvin Santos,True
TXN-01079,2024-03-13,11:15,Ortigas,Isabella Mendoza,Cheese Danish,Pastry,2,90.0,180.0,GCash,Alvin Santos,True
TXN-01080,2024-03-25,15:45,BGC,Carla Mendoza,Cappuccino,Hot Drinks,1,145.0,145.0,Cash,Diana Reyes,True
TXN-01081,2024-04-12,18:00,Ortigas,Jose Villanueva,Cinnamon Roll,Pastry,1,100.0,100.0,Debit Card,Rina Ocampo,True
TXN-01082,2024-06-28,17:15,Cubao,Isabella Torres,Iced Americano,Cold Drinks,4,130.0,520.0,Debit Card,Diana Reyes,False
TXN-01083,2024-11-15,19:45,Quezon City,Sofia Reyes,Cold Brew,Cold Drinks,2,150.0,300.0,Cash,Paolo Cruz,False
TXN-01084,2024-04-01,11:00,Pasig,Lea Flores,Hot Chocolate,Hot Drinks,2,130.0,260.0,Debit Card,Ryan Go,True
TXN-01085,2024-03-27,07:15,Quezon City,Renz Cruz,Brewed Coffee,Hot Drinks,4,95.0,380.0,GCash,Ryan Go,True
TXN-01086,2024-06-14,08:00,Ortigas,Nico Bautista,Hot Chocolate,Hot Drinks,3,130.0,390.0,Maya,Diana Reyes,True
TXN-01087,2024-05-03,15:45,Alabang,Marco Torres,Strawberry Frappe,Cold Drinks,2,175.0,350.0,Debit Card,Mark Tan,True
TXN-01088,2024-03-26,17:30,Ortigas,Felix Mendoza,Blueberry Muffin,Pastry,3,85.0,255.0,Maya,Mark Tan,False
TXN-01089,2024-11-29,12:15,Cubao,Marco Aquino,Cappuccino,Hot Drinks,3,145.0,435.0,GCash,Paolo Cruz,False
TXN-01090,2024-07-10,09:00,Pasig,Sofia Santos,Americano,Hot Drinks,1,120.0,120.0,Maya,Mark Tan,False
TXN-01091,2024-05-09,15:00,Ortigas,Isabella Bautista,Cheese Danish,Pastry,1,90.0,90.0,Credit Card,Jessa Lim,False
TXN-01092,2024-05-20,17:00,Ortigas,Ramon Villanueva,Chocolate Croissant,Pastry,3,95.0,285.0,Credit Card,Rina Ocampo,False
TXN-01093,2024-11-27,19:00,Quezon City,Carla Aquino,Cappuccino,Hot Drinks,1,145.0,145.0,GCash,Mark Tan,False
TXN-01094,2024-03-02,07:45,Mandaluyong,Felix Torres,Chocolate Croissant,Pastry,1,95.0,95.0,Debit Card,Jessa Lim,False
TXN-01095,2024-12-10,20:30,Alabang,Clara Aquino,Blueberry Muffin,Pastry,4,85.0,340.0,Debit Card,Jessa Lim,False
TXN-01096,2024-08-01,20:00,Pasig,Tanya Cruz,Caramel Latte,Hot Drinks,3,155.0,465.0,Cash,Rina Ocampo,False
TXN-01097,2024-01-23,11:15,Pasig,Maria Torres,Banana Bread,Pastry,1,80.0,80.0,Debit Card,Alvin Santos,True
TXN-01098,2024-06-23,14:00,BGC,Ana Cruz,Cinnamon Roll,Pastry,1,100.0,100.0,GCash,Alvin Santos,True
TXN-01099,2024-03-27,19:00,Mandaluyong,Luis Torres,Cappuccino,Hot Drinks,2,145.0,290.0,GCash,Diana Reyes,True
TXN-01100,2024-07-13,18:30,Mandaluyong,Andrea Ramos,Cappuccino,Hot Drinks,1,145.0,145.0,GCash,Diana Reyes,True
TXN-01101,2024-03-31,11:30,Alabang,Ramon Flores,Cinnamon Roll,Pastry,1,100.0,100.0,Maya,Ryan Go,True
TXN-01102,2024-01-19,20:45,Pasig,Nico Flores,Hot Chocolate,Hot Drinks,2,130.0,260.0,GCash,Alvin Santos,False
TXN-01103,2024-02-16,15:15,BGC,Jose Gonzales,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Debit Card,Rina Ocampo,False
TXN-01104,2024-03-12,14:30,Makati,Clara Gonzales,Cold Brew,Cold Drinks,1,150.0,150.0,Maya,Mark Tan,False
TXN-01105,2024-01-05,09:45,Alabang,Juan Cruz,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Rina Ocampo,False
TXN-01106,2024-10-06,09:00,Cubao,Clara Aquino,Cold Brew,Cold Drinks,2,150.0,300.0,Credit Card,Ryan Go,True
TXN-01107,2024-05-09,18:30,Makati,Lea Torres,Cheese Danish,Pastry,2,90.0,180.0,GCash,Mark Tan,False
TXN-01108,2024-08-06,19:30,Quezon City,Miguel Lopez,Cinnamon Roll,Pastry,2,100.0,200.0,Maya,Paolo Cruz,True
TXN-01109,2024-03-07,17:30,Alabang,Carla Castillo,Brewed Coffee,Hot Drinks,1,95.0,95.0,Credit Card,Mira Flores,True
TXN-01110,2024-08-23,07:15,Mandaluyong,Ana Cruz,Caramel Latte,Hot Drinks,1,155.0,155.0,GCash,Mira Flores,True
TXN-01111,2024-05-05,09:30,Cubao,Juan Mendoza,Americano,Hot Drinks,1,120.0,120.0,GCash,Ryan Go,False
TXN-01112,2024-08-25,18:15,Alabang,Carla Ramos,Americano,Hot Drinks,1,120.0,120.0,Maya,Mira Flores,False
TXN-01113,2024-09-30,08:30,Mandaluyong,Renz Cruz,Cold Brew,Cold Drinks,1,150.0,150.0,Maya,Alvin Santos,False
TXN-01114,2024-09-13,20:00,Mandaluyong,Ana Bautista,Banana Bread,Pastry,3,80.0,240.0,GCash,Ryan Go,True
TXN-01115,2024-01-23,10:30,Quezon City,Miguel Ramos,Iced Americano,Cold Drinks,1,130.0,130.0,Maya,Diana Reyes,False
TXN-01116,2024-12-11,20:45,Quezon City,Nico Cruz,Cappuccino,Hot Drinks,4,145.0,580.0,Credit Card,Mark Tan,False
TXN-01117,2024-02-12,12:00,Alabang,Maria Cruz,Cinnamon Roll,Pastry,3,100.0,300.0,GCash,Mira Flores,False
TXN-01118,2024-01-06,14:45,BGC,Isabella Aquino,Iced Americano,Cold Drinks,1,130.0,130.0,Debit Card,Ryan Go,False
TXN-01119,2024-08-30,18:30,Cubao,Miguel Ramos,Cheese Danish,Pastry,1,90.0,90.0,Cash,Rina Ocampo,True
TXN-01120,2024-06-21,18:30,Makati,Patricia Ramos,Hot Chocolate,Hot Drinks,3,130.0,390.0,Credit Card,Diana Reyes,True
TXN-01121,2024-03-03,20:45,Alabang,Renz Bautista,Matcha Latte,Cold Drinks,1,160.0,160.0,Maya,Mira Flores,False
TXN-01122,2024-12-11,11:00,Makati,Marco Ramos,Cheese Danish,Pastry,1,90.0,90.0,Credit Card,Alvin Santos,False
TXN-01123,2024-11-21,07:00,Quezon City,Lea Garcia,Iced Americano,Cold Drinks,2,130.0,260.0,Cash,Mark Tan,True
TXN-01124,2024-03-15,17:45,Mandaluyong,Patricia Aquino,Matcha Latte,Cold Drinks,1,160.0,160.0,Debit Card,Ryan Go,True
TXN-01125,2024-02-09,12:30,BGC,Juan Ramos,Caramel Latte,Hot Drinks,2,155.0,310.0,Maya,Diana Reyes,False
TXN-01126,2024-07-24,07:15,Cubao,Ana De Leon,Cheese Danish,Pastry,2,90.0,180.0,Cash,Paolo Cruz,False
TXN-01127,2024-06-04,16:15,Cubao,Ramon Garcia,Chocolate Croissant,Pastry,1,95.0,95.0,Maya,Rina Ocampo,False
TXN-01128,2024-09-13,17:00,Makati,Carlos Torres,Cinnamon Roll,Pastry,4,100.0,400.0,Credit Card,Paolo Cruz,True
TXN-01129,2024-07-31,17:15,Mandaluyong,Andrea Reyes,Matcha Latte,Cold Drinks,2,160.0,320.0,GCash,Jessa Lim,False
TXN-01130,2024-04-23,08:30,Alabang,Clara Ramos,Banana Bread,Pastry,3,80.0,240.0,Debit Card,Mira Flores,False
TXN-01131,2024-10-12,07:30,Ortigas,Patricia Cruz,Matcha Latte,Cold Drinks,1,160.0,160.0,Credit Card,Paolo Cruz,True
TXN-01132,2024-12-10,13:30,Ortigas,Clara Reyes,Iced Americano,Cold Drinks,2,130.0,260.0,Debit Card,Alvin Santos,True
TXN-01133,2024-04-16,18:30,Ortigas,Patricia Bautista,Matcha Latte,Cold Drinks,3,160.0,480.0,Cash,Rina Ocampo,True
TXN-01134,2024-11-15,12:45,Ortigas,Carlos Lopez,Iced Americano,Cold Drinks,3,130.0,390.0,GCash,Mira Flores,True
TXN-01135,2024-07-12,16:00,Pasig,Juan Villanueva,Americano,Hot Drinks,1,120.0,120.0,GCash,Rina Ocampo,False
TXN-01136,2024-10-08,13:30,Alabang,Isabella Flores,Americano,Hot Drinks,4,120.0,480.0,Cash,Alvin Santos,False
TXN-01137,2024-04-25,20:45,Quezon City,Patricia Cruz,Strawberry Frappe,Cold Drinks,1,175.0,175.0,Credit Card,Diana Reyes,True
TXN-01138,2024-09-29,20:30,Cubao,Juan Ramos,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Credit Card,Mira Flores,True
TXN-01139,2024-11-21,07:15,Cubao,Ana Villanueva,Hot Chocolate,Hot Drinks,2,130.0,260.0,Cash,Alvin Santos,True
TXN-01140,2024-03-26,16:45,Cubao,Maria Aquino,Chocolate Croissant,Pastry,4,95.0,380.0,Debit Card,Paolo Cruz,True
TXN-01141,2024-08-22,12:15,Quezon City,Sofia Flores,Americano,Hot Drinks,4,120.0,480.0,Maya,Mark Tan,True
TXN-01142,2024-04-15,16:45,Quezon City,Patricia Garcia,Iced Caramel Latte,Cold Drinks,2,165.0,330.0,Credit Card,Mark Tan,False
TXN-01143,2024-03-22,10:45,Cubao,Jose Bautista,Chocolate Croissant,Pastry,1,95.0,95.0,Debit Card,Ryan Go,False
TXN-01144,2024-02-06,19:45,Makati,Renz Bautista,Cold Brew,Cold Drinks,1,150.0,150.0,Credit Card,Ryan Go,True
TXN-01145,2024-05-29,19:45,Ortigas,Tanya Bautista,Chocolate Croissant,Pastry,1,95.0,95.0,Credit Card,Mark Tan,True
TXN-01146,2024-03-15,20:30,Alabang,Marco Ramos,Chocolate Croissant,Pastry,2,95.0,190.0,GCash,Paolo Cruz,False
TXN-01147,2024-04-17,11:00,Mandaluyong,Ramon Castillo,Iced Americano,Cold Drinks,2,130.0,260.0,Maya,Alvin Santos,False
TXN-01148,2024-12-18,14:30,Quezon City,Renz Santos,Matcha Latte,Cold Drinks,2,160.0,320.0,GCash,Diana Reyes,True
TXN-01149,2024-04-23,12:30,Pasig,Miguel Villanueva,Cheese Danish,Pastry,1,90.0,90.0,Credit Card,Ryan Go,False
TXN-01150,2024-03-20,18:15,Mandaluyong,Lea Torres,Hot Chocolate,Hot Drinks,1,130.0,130.0,Cash,Paolo Cruz,False
TXN-01151,2024-03-16,16:00,Ortigas,Tanya Ramos,Matcha Latte,Cold Drinks,2,160.0,320.0,Debit Card,Rina Ocampo,False
TXN-01152,2024-11-25,09:30,Quezon City,Ramon Bautista,Cheese Danish,Pastry,1,90.0,90.0,Debit Card,Ryan Go,True
TXN-01153,2024-09-04,13:00,Mandaluyong,Carlos Garcia,Chocolate Croissant,Pastry,1,95.0,95.0,GCash,Diana Reyes,True
TXN-01154,2024-11-28,10:30,Mandaluyong,Maria De Leon,Strawberry Frappe,Cold Drinks,2,175.0,350.0,GCash,Alvin Santos,True
TXN-01155,2024-07-23,17:00,BGC,Felix Lopez,Cold Brew,Cold Drinks,1,150.0,150.0,Cash,Ryan Go,True
TXN-01156,2024-05-05,11:15,Makati,Patricia Cruz,Blueberry Muffin,Pastry,1,85.0,85.0,Debit Card,Diana Reyes,False
TXN-01157,2024-02-16,18:15,Pasig,Carla Lopez,Chocolate Croissant,Pastry,4,95.0,380.0,Cash,Paolo Cruz,True
TXN-01158,2024-05-04,16:45,BGC,Jose Flores,Iced Americano,Cold Drinks,2,130.0,260.0,GCash,Ryan Go,True
TXN-01159,2024-08-14,08:45,Ortigas,Sofia Villanueva,Brewed Coffee,Hot Drinks,2,95.0,190.0,Maya,Jessa Lim,False
TXN-01160,2024-02-27,18:45,Ortigas,Renz Castillo,Blueberry Muffin,Pastry,2,85.0,170.0,Cash,Diana Reyes,False
TXN-01161,2024-11-03,11:45,Pasig,Ramon Lopez,Blueberry Muffin,Pastry,1,85.0,85.0,Maya,Diana Reyes,True
TXN-01162,2024-06-23,11:30,Makati,Miguel Mendoza,Cinnamon Roll,Pastry,1,100.0,100.0,Maya,Ryan Go,False
